Tweet,Tokens,Label,Prediction
si niyo sakit malapit mastroke ata palibhasa nung natalo vp seat panay hithit cocaine ayan pumayat kailan yan mamatay masamang damo tagal kunin talaga,"['si', 'niyo', 'sakit', 'malapit', 'mastroke', 'ata', 'palibhasa', 'nung', 'natalo', 'vp', 'seat', 'panay', 'hithit', 'cocaine', 'ayan', 'pumayat', 'kailan', 'yan', 'mamatay', 'masamang', 'damo', 'tagal', 'kunin', 'talaga']",Hate,0.99827516
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9974249
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9974249
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Hate,0.9974249
makipagtalo iboto yan mama mong lutang boboto si tapos di bitter lol,"['makipagtalo', 'iboto', 'yan', 'mama', 'mong', 'lutang', 'boboto', 'si', 'tapos', 'di', 'bitter', 'lol']",Hate,0.9971082
ba naman itong ayaw ayaw martial law tapos puro fact lolo assured never vote alam dumi pangyayari regime,"['ba', 'naman', 'itong', 'ayaw', 'ayaw', 'martial', 'law', 'tapos', 'puro', 'fact', 'lolo', 'assured', 'never', 'vote', 'alam', 'dumi', 'pangyayari', 'regime']",Hate,0.996862
lol kwenta yang pagmamagaling nyo nyo years di ba bullying sasabihin nyo tinuturuan joma sison si,"['lol', 'kwenta', 'yang', 'pagmamagaling', 'nyo', 'nyo', 'years', 'di', 'ba', 'bullying', 'sasabihin', 'nyo', 'tinuturuan', 'joma', 'sison', 'si']",Hate,0.996696
natulungan kase puro camera nakapaligid baket di si suriin nyo naman matutunan kayo di ung puro nakaw lang alam nyo umaasa lang kayo gobyernohahahaha,"['natulungan', 'kase', 'puro', 'camera', 'nakapaligid', 'baket', 'di', 'si', 'suriin', 'nyo', 'naman', 'matutunan', 'kayo', 'di', 'ung', 'puro', 'nakaw', 'lang', 'alam', 'nyo', 'umaasa', 'lang', 'kayo', 'gobyernohahahaha']",Hate,0.9964602
tagal niyo sinasabi magnanakaw eh di naman guilty si hahaha tatay tinutukoy niyo,"['tagal', 'niyo', 'sinasabi', 'magnanakaw', 'eh', 'di', 'naman', 'guilty', 'si', 'hahaha', 'tatay', 'tinutukoy', 'niyo']",Hate,0.9962638
kakilala daw si corrupt daw kamag anak si laila daw magnanakaw jusmi tinanong sinong laila yung lagi daw naka scarf ayoko earth,"['kakilala', 'daw', 'si', 'corrupt', 'daw', 'kamag', 'anak', 'si', 'laila', 'daw', 'magnanakaw', 'jusmi', 'tinanong', 'sinong', 'laila', 'yung', 'lagi', 'daw', 'naka', 'scarf', 'ayoko', 'earth']",Hate,0.99610245
mirror image duterte si parehong palaaway bastos sobrang yabang francisco domagaso aka,"['mirror', 'image', 'duterte', 'si', 'parehong', 'palaaway', 'bastos', 'sobrang', 'yabang', 'francisco', 'domagaso', 'aka']",Hate,0.99519867
rin ayaw makabalik lalo si makikita lang pag eleksyon ginagastos ninakaw pamilya baguhin history kaapuapuhan maitatanggi si fm diktador magnanakaw mandarambong abusado kapangyarihan,"['rin', 'ayaw', 'makabalik', 'lalo', 'si', 'makikita', 'lang', 'pag', 'eleksyon', 'ginagastos', 'ninakaw', 'pamilya', 'baguhin', 'history', 'kaapuapuhan', 'maitatanggi', 'si', 'fm', 'diktador', 'magnanakaw', 'mandarambong', 'abusado', 'kapangyarihan']",Hate,0.9946679
bobo pagsuporta kay,"['bobo', 'pagsuporta', 'kay']",Hate,0.994405
obvious namang binigay yung questions kay liar tax evader dictator debate perform nang maayos dyan,"['obvious', 'namang', 'binigay', 'yung', 'questions', 'kay', 'liar', 'tax', 'evader', 'dictator', 'debate', 'perform', 'nang', 'maayos', 'dyan']",Hate,0.9936203
puta buhay pala tong si,"['puta', 'buhay', 'pala', 'tong', 'si']",Hate,0.9931421
never tagumpay khit sabwatan kayo america wala magagawa please bigyan respeto duwag debate kase advance question uminom gamot lutang,"['never', 'tagumpay', 'khit', 'sabwatan', 'kayo', 'america', 'wala', 'magagawa', 'please', 'bigyan', 'respeto', 'duwag', 'debate', 'kase', 'advance', 'question', 'uminom', 'gamot', 'lutang']",Hate,0.99306846
right missed opportunity absent un duwag smni debates matter,"['right', 'missed', 'opportunity', 'absent', 'un', 'duwag', 'smni', 'debates', 'matter']",Hate,0.9913685
ba pinagkakaisahan si pres nangungulilat di ba surbey hahahah,"['ba', 'pinagkakaisahan', 'si', 'pres', 'nangungulilat', 'di', 'ba', 'surbey', 'hahahah']",Hate,0.99108887
babalik daw aquino nanalo si huh sinong aquino si josh si bimby hahahaha wala nang aquino gobyerno dzai si bam aquino wala ring position ever magagawa he's like cory pnoy lol wake,"['babalik', 'daw', 'aquino', 'nanalo', 'si', 'huh', 'sinong', 'aquino', 'si', 'josh', 'si', 'bimby', 'hahahaha', 'wala', 'nang', 'aquino', 'gobyerno', 'dzai', 'si', 'bam', 'aquino', 'wala', 'ring', 'position', 'ever', 'magagawa', ""he's"", 'like', 'cory', 'pnoy', 'lol', 'wake']",Hate,0.99072313
pangilinan kiko win war lies disinformation misinformation deception corruption mediocrity greed one chance topple dynastic politics one foreceful blow.see,"['pangilinan', 'kiko', 'win', 'war', 'lies', 'disinformation', 'misinformation', 'deception', 'corruption', 'mediocrity', 'greed', 'one', 'chance', 'topple', 'dynastic', 'politics', 'one', 'foreceful', 'blow.see']",Hate,0.99058896
ernesto fist spokesman duterte sinungaling magnanakaw arroyo presidential adviser gusman malinis bahid corruption di nasangkot nakulong tingnan niyo deprensya hahah,"['ernesto', 'fist', 'spokesman', 'duterte', 'sinungaling', 'magnanakaw', 'arroyo', 'presidential', 'adviser', 'gusman', 'malinis', 'bahid', 'corruption', 'di', 'nasangkot', 'nakulong', 'tingnan', 'niyo', 'deprensya', 'hahah']",Hate,0.99023896
nakakatawa andame paring supporters tiktok like tatag nyo ha lang kayong pumusta karera kabayo tapos yung pinustahan nyo wala naman,"['nakakatawa', 'andame', 'paring', 'supporters', 'tiktok', 'like', 'tatag', 'nyo', 'ha', 'lang', 'kayong', 'pumusta', 'karera', 'kabayo', 'tapos', 'yung', 'pinustahan', 'nyo', 'wala', 'naman']",Hate,0.9901541
dami pagkakataon tama current positions wala nothing tapos humpay promise trapong-trapo lang talaga galawan pakidagdag dyan si makapag-malinis humpay,"['dami', 'pagkakataon', 'tama', 'current', 'positions', 'wala', 'nothing', 'tapos', 'humpay', 'promise', 'trapong-trapo', 'lang', 'talaga', 'galawan', 'pakidagdag', 'dyan', 'si', 'makapag-malinis', 'humpay']",Hate,0.9896819
another objective comparison...objective since verifiable naman info credible sources hello google po tamad puro fake news pinapanuod vp definitely check marks,"['another', 'objective', 'comparison...objective', 'since', 'verifiable', 'naman', 'info', 'credible', 'sources', 'hello', 'google', 'po', 'tamad', 'puro', 'fake', 'news', 'pinapanuod', 'vp', 'definitely', 'check', 'marks']",Hate,0.9894446
kasalanan ama raw ipasa anak thing achievements ama ipasa anak matagal pong nakalibing yung matalinong latak nalang yung natitira,"['kasalanan', 'ama', 'raw', 'ipasa', 'anak', 'thing', 'achievements', 'ama', 'ipasa', 'anak', 'matagal', 'pong', 'nakalibing', 'yung', 'matalinong', 'latak', 'nalang', 'yung', 'natitira']",Hate,0.98889375
icymi si nangunguna listahan personalidad pinuntirya fake news ayon analysis si naman nangunguna nakinabang pekeng balita,"['icymi', 'si', 'nangunguna', 'listahan', 'personalidad', 'pinuntirya', 'fake', 'news', 'ayon', 'analysis', 'si', 'naman', 'nangunguna', 'nakinabang', 'pekeng', 'balita']",Hate,0.98862624
pagsinabi sarah sasabihin niyo sarah geronimo sorry tawang tawa pota,"['pagsinabi', 'sarah', 'sasabihin', 'niyo', 'sarah', 'geronimo', 'sorry', 'tawang', 'tawa', 'pota']",Hate,0.98854095
debates ewan lang bat di rin si first choice dyan,"['debates', 'ewan', 'lang', 'bat', 'di', 'rin', 'si', 'first', 'choice', 'dyan']",Hate,0.9874543
gawin nyo million nahiya kayo butal crowd estimates inflated ego panalo ina nyo wala himala pandaraya meron babantayan kayo tulugan gabi bilangan&gt president daw,"['gawin', 'nyo', 'million', 'nahiya', 'kayo', 'butal', 'crowd', 'estimates', 'inflated', 'ego', 'panalo', 'ina', 'nyo', 'wala', 'himala', 'pandaraya', 'meron', 'babantayan', 'kayo', 'tulugan', 'gabi', 'bilangan&gt', 'president', 'daw']",Hate,0.98718613
yun yon kwenta naman smni lang talaga mabibigyan justice usapang debate tagisan utak buti di dumalo si president kinder garten lang tanong parang supporters lugaw kwenta,"['yun', 'yon', 'kwenta', 'naman', 'smni', 'lang', 'talaga', 'mabibigyan', 'justice', 'usapang', 'debate', 'tagisan', 'utak', 'buti', 'di', 'dumalo', 'si', 'president', 'kinder', 'garten', 'lang', 'tanong', 'parang', 'supporters', 'lugaw', 'kwenta']",Hate,0.9870612
queen paninira mrs alam lang lutang toh manira kandidato iangat ipokrita asawa cover droga lugar nyo di isiwalat,"['queen', 'paninira', 'mrs', 'alam', 'lang', 'lutang', 'toh', 'manira', 'kandidato', 'iangat', 'ipokrita', 'asawa', 'cover', 'droga', 'lugar', 'nyo', 'di', 'isiwalat']",Hate,0.9865303
tong sinasabe robin padilla wag hayaan madaya ule si bbm magnanakaw sinungaleng ambag natalo si hinde sya dinaya ulul,"['tong', 'sinasabe', 'robin', 'padilla', 'wag', 'hayaan', 'madaya', 'ule', 'si', 'bbm', 'magnanakaw', 'sinungaleng', 'ambag', 'natalo', 'si', 'hinde', 'sya', 'dinaya', 'ulul']",Hate,0.9852546
worry maiiwan kc magpapabitay kc matatalo alam baka magdeactivate account yung supporter ngsabi papaputoi paa manalo raw yun either magdeactivate magsabi lie prank,"['worry', 'maiiwan', 'kc', 'magpapabitay', 'kc', 'matatalo', 'alam', 'baka', 'magdeactivate', 'account', 'yung', 'supporter', 'ngsabi', 'papaputoi', 'paa', 'manalo', 'raw', 'yun', 'either', 'magdeactivate', 'magsabi', 'lie', 'prank']",Hate,0.9843622
rin rason kayang ipagtanggol manok magaling english pag tagalog wala naman sense.kaya pati followers bbm rin reflection si pagnaniniwala rin makipot utak,"['rin', 'rason', 'kayang', 'ipagtanggol', 'manok', 'magaling', 'english', 'pag', 'tagalog', 'wala', 'naman', 'sense.kaya', 'pati', 'followers', 'bbm', 'rin', 'reflection', 'si', 'pagnaniniwala', 'rin', 'makipot', 'utak']",Hate,0.9841066
wow self declared nanay pilipinas akala siguro eh si prrd nagdeklarang tawagin siyan tatay digong mali robredo..ang pilipino nagbigay kay prrd title tatay digong,"['wow', 'self', 'declared', 'nanay', 'pilipinas', 'akala', 'siguro', 'eh', 'si', 'prrd', 'nagdeklarang', 'tawagin', 'siyan', 'tatay', 'digong', 'mali', 'robredo..ang', 'pilipino', 'nagbigay', 'kay', 'prrd', 'title', 'tatay', 'digong']",Hate,0.9830615
wag itanong sya ama asawa wala kaming pake dyan sagutin yung tanong sya,"['wag', 'itanong', 'sya', 'ama', 'asawa', 'wala', 'kaming', 'pake', 'dyan', 'sagutin', 'yung', 'tanong', 'sya']",Hate,0.9826281
ferdinand jr.--the unapologetic corrupt dictator ferdinand brutal human rights abuser murderer--is track win presidential election philippines really really bad thing,"['ferdinand', 'jr.--the', 'unapologetic', 'corrupt', 'dictator', 'ferdinand', 'brutal', 'human', 'rights', 'abuser', 'murderer--is', 'track', 'win', 'presidential', 'election', 'philippines', 'really', 'really', 'bad', 'thing']",Hate,0.98149985
si nagsalita di ba binabanggit aquino nananahimik manila memorial park rin yata naka-move pagiging loyalists nyo nang namamayapang padrino showbiz r.i.p anong pinagkakaiba nyo tinitira mong vpleni,"['si', 'nagsalita', 'di', 'ba', 'binabanggit', 'aquino', 'nananahimik', 'manila', 'memorial', 'park', 'rin', 'yata', 'naka-move', 'pagiging', 'loyalists', 'nyo', 'nang', 'namamayapang', 'padrino', 'showbiz', 'r.i.p', 'anong', 'pinagkakaiba', 'nyo', 'tinitira', 'mong', 'vpleni']",Hate,0.9807347
sorry think understood question op factual evidence get kakampwets laging mudslinging say magnanakaw si bbm that's proven di cya qualified tumakbo diba,"['sorry', 'think', 'understood', 'question', 'op', 'factual', 'evidence', 'get', 'kakampwets', 'laging', 'mudslinging', 'say', 'magnanakaw', 'si', 'bbm', ""that's"", 'proven', 'di', 'cya', 'qualified', 'tumakbo', 'diba']",Hate,0.9798865
nyo ba yung ulap..omg sign marcos..kasi lagi nakapink shirt like duterte nabuhayan pinas..basta smartmatic sure win manalo,"['nyo', 'ba', 'yung', 'ulap..omg', 'sign', 'marcos..kasi', 'lagi', 'nakapink', 'shirt', 'like', 'duterte', 'nabuhayan', 'pinas..basta', 'smartmatic', 'sure', 'win', 'manalo']",Hate,0.97942185
well okay former president ferdinand one intelligent leader okay nating madami siyang achievements ba tatakbong presidente lol anong achievement pagbabayad tax ganoon ba nakakatawa naman yon,"['well', 'okay', 'former', 'president', 'ferdinand', 'one', 'intelligent', 'leader', 'okay', 'nating', 'madami', 'siyang', 'achievements', 'ba', 'tatakbong', 'presidente', 'lol', 'anong', 'achievement', 'pagbabayad', 'tax', 'ganoon', 'ba', 'nakakatawa', 'naman', 'yon']",Hate,0.9793408
still hoping sarah duterte win election inc endorsed bbm way back still history might repeat kakampink friends guys anw sorry dont like kiko lol sarah win anw fuck opinions,"['still', 'hoping', 'sarah', 'duterte', 'win', 'election', 'inc', 'endorsed', 'bbm', 'way', 'back', 'still', 'history', 'might', 'repeat', 'kakampink', 'friends', 'guys', 'anw', 'sorry', 'dont', 'like', 'kiko', 'lol', 'sarah', 'win', 'anw', 'fuck', 'opinions']",Hate,0.9777341
akala absent si nandito pala labor leader slammed fellow presidential candidate siding capitalists calling laborers corrupt paid hacks,"['akala', 'absent', 'si', 'nandito', 'pala', 'labor', 'leader', 'slammed', 'fellow', 'presidential', 'candidate', 'siding', 'capitalists', 'calling', 'laborers', 'corrupt', 'paid', 'hacks']",Hate,0.9777
sakit pride ako/kami ginagapang semester umiiyak lang magkaroon economics degree tapos ihahalili niyo si tinapos ekonomista puneta niyo nakukuha kakapalan mukha niyo,"['sakit', 'pride', 'ako/kami', 'ginagapang', 'semester', 'umiiyak', 'lang', 'magkaroon', 'economics', 'degree', 'tapos', 'ihahalili', 'niyo', 'si', 'tinapos', 'ekonomista', 'puneta', 'niyo', 'nakukuha', 'kakapalan', 'mukha', 'niyo']",Hate,0.9775831
"put shit talker ma'am sya tumatawa tinatawag nainidoro kayo.ang tinatawag nyang yellowtards pilipino sawa dictadurya,sa paghihirap pangaapi runs us filipinos ths trapo run","['put', 'shit', 'talker', ""ma'am"", 'sya', 'tumatawa', 'tinatawag', 'nainidoro', 'kayo.ang', 'tinatawag', 'nyang', 'yellowtards', 'pilipino', 'sawa', 'dictadurya,sa', 'paghihirap', 'pangaapi', 'runs', 'us', 'filipinos', 'ths', 'trapo', 'run']",Hate,0.9771446
giga chad vs ferdinand virgin,"['giga', 'chad', 'vs', 'ferdinand', 'virgin']",Hate,0.97658783
faking victory justify cheating boom,"['faking', 'victory', 'justify', 'cheating', 'boom']",Hate,0.97651696
parang di kasi normal magsalita di nina alam alam nag-iisip sagot si lenlen parang nag memorize ewan ba,"['parang', 'di', 'kasi', 'normal', 'magsalita', 'di', 'nina', 'alam', 'alam', 'nag-iisip', 'sagot', 'si', 'lenlen', 'parang', 'nag', 'memorize', 'ewan', 'ba']",Hate,0.97539026
di nag attend debate sponsored smni si dumb mapapahiya mabubutata sya prof carlos,"['di', 'nag', 'attend', 'debate', 'sponsored', 'smni', 'si', 'dumb', 'mapapahiya', 'mabubutata', 'sya', 'prof', 'carlos']",Hate,0.97472054
natatae ata dami kagad kuda kay edi binasag kana ces drilon hahahaha,"['natatae', 'ata', 'dami', 'kagad', 'kuda', 'kay', 'edi', 'binasag', 'kana', 'ces', 'drilon', 'hahahaha']",Hate,0.97158366
wow think bashing blocking trolls double standards kadiri talaga pinks ayaw mablock nagpapasuspend account can't handle criticisms pink butterfly,"['wow', 'think', 'bashing', 'blocking', 'trolls', 'double', 'standards', 'kadiri', 'talaga', 'pinks', 'ayaw', 'mablock', 'nagpapasuspend', 'account', ""can't"", 'handle', 'criticisms', 'pink', 'butterfly']",Hate,0.9710568
daily reminder nakakataas masculinity pagsuporta kay di naman nakakababa pagsuporta kay wag mong idamay yung buong bansa katangahan mo/nyo,"['daily', 'reminder', 'nakakataas', 'masculinity', 'pagsuporta', 'kay', 'di', 'naman', 'nakakababa', 'pagsuporta', 'kay', 'wag', 'mong', 'idamay', 'yung', 'buong', 'bansa', 'katangahan', 'mo/nyo']",Hate,0.9701626
takot takot smni kala news agency nga bayaran media,"['takot', 'takot', 'smni', 'kala', 'news', 'agency', 'nga', 'bayaran', 'media']",Hate,0.96906227
presidential aspirant downplays rival robredo's stance possible return scion malacanang late patriarch declared martial law enabling thousands human rights abuses plunder nation's coffers,"['presidential', 'aspirant', 'downplays', 'rival', ""robredo's"", 'stance', 'possible', 'return', 'scion', 'malacanang', 'late', 'patriarch', 'declared', 'martial', 'law', 'enabling', 'thousands', 'human', 'rights', 'abuses', 'plunder', ""nation's"", 'coffers']",Hate,0.9686686
miss anong pinagsasabi mong ina kapatid si,"['miss', 'anong', 'pinagsasabi', 'mong', 'ina', 'kapatid', 'si']",Hate,0.968056
lol nagaglit loyalist headline kay describing dictator eh totoo naman si nga proud anak sya di ba,"['lol', 'nagaglit', 'loyalist', 'headline', 'kay', 'describing', 'dictator', 'eh', 'totoo', 'naman', 'si', 'nga', 'proud', 'anak', 'sya', 'di', 'ba']",Hate,0.96682733
kapal talaga mukha villafuerte eto pala nakalaban president dati natalo nya grabe palitan yan,"['kapal', 'talaga', 'mukha', 'villafuerte', 'eto', 'pala', 'nakalaban', 'president', 'dati', 'natalo', 'nya', 'grabe', 'palitan', 'yan']",Hate,0.9667825
attempting revive corrupt political dynasty,"['attempting', 'revive', 'corrupt', 'political', 'dynasty']",Hate,0.9663988
attempting revive corrupt political dynasty,"['attempting', 'revive', 'corrupt', 'political', 'dynasty']",Hate,0.9663988
frontrunner replace duterte philippines ferdinand namesake late dictator ferdinand,"['frontrunner', 'replace', 'duterte', 'philippines', 'ferdinand', 'namesake', 'late', 'dictator', 'ferdinand']",Hate,0.9651781
ferdinand late philippines dictator shares name known poised become country's next president filipinos polls reports,"['ferdinand', 'late', 'philippines', 'dictator', 'shares', 'name', 'known', 'poised', 'become', ""country's"", 'next', 'president', 'filipinos', 'polls', 'reports']",Hate,0.9646443
yikes di daw dilawan dds kay hangad ikabubuti han pilipinas hi fucking igboboto teh make make sense,"['yikes', 'di', 'daw', 'dilawan', 'dds', 'kay', 'hangad', 'ikabubuti', 'han', 'pilipinas', 'hi', 'fucking', 'igboboto', 'teh', 'make', 'make', 'sense']",Hate,0.9639369
ayan spoon feed sau ha,"['ayan', 'spoon', 'feed', 'sau', 'ha']",Hate,0.9635513
dont care ur bbm supporter kakampink supporter supporter etc please wag wag niyong sasayangin chel diokno risa hontiveros neri colmenares luke espiritu rest tropang angat please,"['dont', 'care', 'ur', 'bbm', 'supporter', 'kakampink', 'supporter', 'supporter', 'etc', 'please', 'wag', 'wag', 'niyong', 'sasayangin', 'chel', 'diokno', 'risa', 'hontiveros', 'neri', 'colmenares', 'luke', 'espiritu', 'rest', 'tropang', 'angat', 'please']",Hate,0.9611706
tangina shade lol maglabas kasi saln hahhahahahhahahaha,"['tangina', 'shade', 'lol', 'maglabas', 'kasi', 'saln', 'hahhahahahhahahaha']",Hate,0.95998067
shuta com kala naman anong libro article,"['shuta', 'com', 'kala', 'naman', 'anong', 'libro', 'article']",Hate,0.9596132
social media disinformation duping unwary localized usa dictator family spun tale reform name could win presidency,"['social', 'media', 'disinformation', 'duping', 'unwary', 'localized', 'usa', 'dictator', 'family', 'spun', 'tale', 'reform', 'name', 'could', 'win', 'presidency']",Hate,0.95950675
plan pinklawans natalo si ayun kay fsec nagpaplano silang ulitin nangyari noong magra rally edsa palalabasin dinaya si halalan totoo talo talaga vigilant po,"['plan', 'pinklawans', 'natalo', 'si', 'ayun', 'kay', 'fsec', 'nagpaplano', 'silang', 'ulitin', 'nangyari', 'noong', 'magra', 'rally', 'edsa', 'palalabasin', 'dinaya', 'si', 'halalan', 'totoo', 'talo', 'talaga', 'vigilant', 'po']",Hate,0.9589441
buti si present hirap iconvey yung message nya kasi di sya talaga sanay magtagalog jan ewan lang,"['buti', 'si', 'present', 'hirap', 'iconvey', 'yung', 'message', 'nya', 'kasi', 'di', 'sya', 'talaga', 'sanay', 'magtagalog', 'jan', 'ewan', 'lang']",Hate,0.95785606
senator tawag kay gagu diba jobless yan hahahaha,"['senator', 'tawag', 'kay', 'gagu', 'diba', 'jobless', 'yan', 'hahahaha']",Hate,0.95648164
us esp democrats crying puppet candidate going win,"['us', 'esp', 'democrats', 'crying', 'puppet', 'candidate', 'going', 'win']",Hate,0.95404834
mind even holier-than-thou mrs went meet leadership inc seek endorsement inc's blessings given santa also ask excommunication baliw talunan,"['mind', 'even', 'holier-than-thou', 'mrs', 'went', 'meet', 'leadership', 'inc', 'seek', 'endorsement', ""inc's"", 'blessings', 'given', 'santa', 'also', 'ask', 'excommunication', 'baliw', 'talunan']",Hate,0.9516092
sides bullying think malala kakampink making false accusations tinuturuan joma sison si,"['sides', 'bullying', 'think', 'malala', 'kakampink', 'making', 'false', 'accusations', 'tinuturuan', 'joma', 'sison', 'si']",Hate,0.9511485
