Token,TFIDF_Value
nagpapaka,6.260096153727839
nagpakita,6.260096153727839
nagnakaw,6.260096153727839
nagmamalenis,6.260096153727839
naglilingkod,6.260096153727839
naglalabas,6.260096153727839
nagkamali,6.260096153727839
nagkakamali,6.260096153727839
nagiging,6.260096153727839
naghari-harian,6.260096153727839
nagdisown,6.260096153727839
nagdeclare,6.260096153727839
nagbring,6.260096153727839
nagbabasa,6.260096153727839
naka-abang,6.260096153727839
nakaka,6.260096153727839
nakakaiyak,6.260096153727839
nalaman,6.260096153727839
nanunuod,6.260096153727839
naninira,6.260096153727839
nanggaling,6.260096153727839
naneto,6.260096153727839
nandoon,6.260096153727839
nandiyan,6.260096153727839
nandito,6.260096153727839
nanaman,6.260096153727839
nanabig,6.260096153727839
namumuhay,6.260096153727839
namatayan,6.260096153727839
namatay,6.260096153727839
nalng,6.260096153727839
nalakaloka,6.260096153727839
nakakarinig,6.260096153727839
nakunan,6.260096153727839
nakucute-tan,6.260096153727839
naku,6.260096153727839
nakow,6.260096153727839
nako,6.260096153727839
nakinabang,6.260096153727839
nakaupo,6.260096153727839
nakalagay,6.260096153727839
nakalaban,6.260096153727839
nakakulong,6.260096153727839
nakakita,6.260096153727839
nakakayamot,6.260096153727839
nakakatawa,6.260096153727839
oust,6.260096153727839
outcome,6.260096153727839
oversaw,6.260096153727839
pangkain,6.260096153727839
perfect,6.260096153727839
perang,6.260096153727839
pedeng,6.260096153727839
pduts,6.260096153727839
patutsada,6.260096153727839
patulan,6.260096153727839
patriotic,6.260096153727839
pathetic,6.260096153727839
patawa,6.260096153727839
patas,6.260096153727839
patakbuhin,6.260096153727839
patakaran,6.260096153727839
pasyal,6.260096153727839
pastor,6.260096153727839
pass,6.260096153727839
partido,6.260096153727839
participate,6.260096153727839
parrot,6.260096153727839
parents,6.260096153727839
parehong,6.260096153727839
parehas,6.260096153727839
pare,6.260096153727839
papogi,6.260096153727839
papc,6.260096153727839
papabrainwash,6.260096153727839
papa,6.260096153727839
panunumbalik,6.260096153727839
panlalamang,6.260096153727839
panira,6.260096153727839
period,6.260096153727839
periodt,6.260096153727839
person,6.260096153727839
piliin,6.260096153727839
pinampaaral,6.260096153727839
pinakikita,6.260096153727839
pinakabobong,6.260096153727839
pinaka-ayaw,6.260096153727839
pinaka,6.260096153727839
pinagtanggol,6.260096153727839
pinagsisihan,6.260096153727839
pinagsasasabi,6.260096153727839
pinagsasabi,6.260096153727839
pinagbilhan,6.260096153727839
pinag,6.260096153727839
pinafollow,6.260096153727839
pilipinas...ano,6.260096153727839
picture,6.260096153727839
personal,6.260096153727839
php,6.260096153727839
photo,6.260096153727839
philippine's,6.260096153727839
philipp,6.260096153727839
phil,6.260096153727839
phenomenon,6.260096153727839
pets.never,6.260096153727839
pete,6.260096153727839
pet,6.260096153727839
pesos,6.260096153727839
peru,6.260096153727839
persuade,6.260096153727839
perspective,6.260096153727839
pangyayari,6.260096153727839
pangit,6.260096153727839
oxford,6.260096153727839
pangilinan's,6.260096153727839
pagsusuot,6.260096153727839
pagsumpo,6.260096153727839
pagsinabi,6.260096153727839
pagsabak,6.260096153727839
pagpapalitan,6.260096153727839
pagnaniniwala,6.260096153727839
"pagnanakaw,sinong",6.260096153727839
pagnanakaw,6.260096153727839
pagmumukha,6.260096153727839
paglaanan,6.260096153727839
pagkuha,6.260096153727839
pagkatoxic,6.260096153727839
pagkapresidente,6.260096153727839
pagkapanalo,6.260096153727839
pagkakatiwalaan,6.260096153727839
pagkakataon,6.260096153727839
page,6.260096153727839
pagboto,6.260096153727839
pagbabalik,6.260096153727839
pagbabago,6.260096153727839
pagandahin,6.260096153727839
pag-presentahan,6.260096153727839
pag-endorso,6.260096153727839
pag-attend,6.260096153727839
pag-aralan,6.260096153727839
padin,6.260096153727839
paborito,6.260096153727839
paawat,6.260096153727839
pa-attend,6.260096153727839
paid,6.260096153727839
paikot,6.260096153727839
painted,6.260096153727839
pamunuan,6.260096153727839
panggagaya,6.260096153727839
pangalang,6.260096153727839
pangalan,6.260096153727839
pang-aabuso,6.260096153727839
panfilo,6.260096153727839
panel,6.260096153727839
pandaraya,6.260096153727839
pandaot,6.260096153727839
panay,6.260096153727839
panatiko,6.260096153727839
pananatili,6.260096153727839
pananagutan,6.260096153727839
panama,6.260096153727839
pambabatikos,6.260096153727839
pake,6.260096153727839
pamamahay,6.260096153727839
palusot,6.260096153727839
palitan,6.260096153727839
palay,6.260096153727839
palapag,6.260096153727839
palang,6.260096153727839
palamunin,6.260096153727839
palam,6.260096153727839
palaging,6.260096153727839
palag,6.260096153727839
pakk,6.260096153727839
pakidagdag,6.260096153727839
pakialam,6.260096153727839
nabudol,6.260096153727839
nabibili,6.260096153727839
pinanood,6.260096153727839
luck,6.260096153727839
loyalista,6.260096153727839
loyalist,6.260096153727839
loved,6.260096153727839
losing,6.260096153727839
looks,6.260096153727839
loob,6.260096153727839
lone,6.260096153727839
lolol,6.260096153727839
lolo,6.260096153727839
lola,6.260096153727839
localized,6.260096153727839
lng,6.260096153727839
lmao,6.260096153727839
live,6.260096153727839
little,6.260096153727839
literal,6.260096153727839
lipunan,6.260096153727839
linis,6.260096153727839
lines,6.260096153727839
lightyears,6.260096153727839
lier,6.260096153727839
"liar,not",6.260096153727839
level,6.260096153727839
let's,6.260096153727839
lessgo,6.260096153727839
less,6.260096153727839
lelen,6.260096153727839
legitimately,6.260096153727839
legarda,6.260096153727839
lsng,6.260096153727839
lucky,6.260096153727839
na-filter,6.260096153727839
luke,6.260096153727839
magnanakaw!huwag,6.260096153727839
maglolokohan,6.260096153727839
magl'leni,6.260096153727839
magisip,6.260096153727839
magic,6.260096153727839
magging,6.260096153727839
magdesisyon,6.260096153727839
magbulag-bulagan,6.260096153727839
magbingi-bingihan,6.260096153727839
magagawa,6.260096153727839
magagalit,6.260096153727839
mag-isa,6.260096153727839
mag-away,6.260096153727839
madumi,6.260096153727839
madame,6.260096153727839
mabuti,6.260096153727839
mabubutata,6.260096153727839
mabitawan,6.260096153727839
mabigay,6.260096153727839
ma-unify,6.260096153727839
m's,6.260096153727839
lure,6.260096153727839
lupa,6.260096153727839
lunes,6.260096153727839
lumang,6.260096153727839
lumabas,6.260096153727839
luluhod,6.260096153727839
lulubog,6.260096153727839
lulong,6.260096153727839
legal,6.260096153727839
left,6.260096153727839
led,6.260096153727839
least,6.260096153727839
kritiko,6.260096153727839
korap,6.260096153727839
kopras,6.260096153727839
kontra,6.260096153727839
konsensya,6.260096153727839
kng,6.260096153727839
kleptocracy!never,6.260096153727839
klase,6.260096153727839
kinurakot,6.260096153727839
kinsay,6.260096153727839
kineme,6.260096153727839
kinausap,6.260096153727839
kina,6.260096153727839
kim,6.260096153727839
killing,6.260096153727839
killer,6.260096153727839
kilatisin,6.260096153727839
kelangan,6.260096153727839
ke,6.260096153727839
kayonh,6.260096153727839
kayod,6.260096153727839
kawatan,6.260096153727839
katolikong,6.260096153727839
katangahan,6.260096153727839
katalinuhan,6.260096153727839
kasus,6.260096153727839
kasuhan,6.260096153727839
kase,6.260096153727839
kasamahan,6.260096153727839
kulto,6.260096153727839
kumakanta,6.260096153727839
kumpanya,6.260096153727839
lalaki,6.260096153727839
ldr,6.260096153727839
lawyer.she,6.260096153727839
lavet,6.260096153727839
laughs,6.260096153727839
latter,6.260096153727839
lastly,6.260096153727839
lapida,6.260096153727839
language,6.260096153727839
land,6.260096153727839
lampaso,6.260096153727839
lalung,6.260096153727839
lalong,6.260096153727839
lalaking,6.260096153727839
lala,6.260096153727839
kumuda,6.260096153727839
laki,6.260096153727839
laila,6.260096153727839
laht,6.260096153727839
lag,6.260096153727839
lacuna,6.260096153727839
lacks,6.260096153727839
kyo,6.260096153727839
kwentang,6.260096153727839
kwenta,6.260096153727839
kuya,6.260096153727839
kunsintidor,6.260096153727839
kuno,6.260096153727839
kundi,6.260096153727839
magpalit,6.260096153727839
magpaloko,6.260096153727839
magpanibagong,6.260096153727839
masisira,6.260096153727839
mind,6.260096153727839
milyon,6.260096153727839
millions,6.260096153727839
military-backed,6.260096153727839
military,6.260096153727839
milf,6.260096153727839
midst,6.260096153727839
metaphors,6.260096153727839
merong,6.260096153727839
mentwnance,6.260096153727839
mentions,6.260096153727839
mentioning,6.260096153727839
memorize,6.260096153727839
meet,6.260096153727839
means,6.260096153727839
meal,6.260096153727839
mayabang,6.260096153727839
mawala,6.260096153727839
mauulit,6.260096153727839
maungkat,6.260096153727839
matigil,6.260096153727839
matcos,6.260096153727839
matatanda,6.260096153727839
matanggap,6.260096153727839
matanda,6.260096153727839
matakot,6.260096153727839
matagsl,6.260096153727839
massuggest,6.260096153727839
massive,6.260096153727839
mindanao,6.260096153727839
mindset,6.260096153727839
minimum,6.260096153727839
montemayor--and,6.260096153727839
mygahd,6.260096153727839
mundo,6.260096153727839
multiple,6.260096153727839
mudslinging,6.260096153727839
mudmod,6.260096153727839
msy,6.260096153727839
movie,6.260096153727839
mouthing,6.260096153727839
mounts,6.260096153727839
motivation,6.260096153727839
motivated,6.260096153727839
mother,6.260096153727839
mostly,6.260096153727839
monday's,6.260096153727839
minions,6.260096153727839
mommy,6.260096153727839
momentum,6.260096153727839
mo4d,6.260096153727839
mmove,6.260096153727839
ml,6.260096153727839
missions&amp;dreams,6.260096153727839
miss,6.260096153727839
mismong,6.260096153727839
misleading,6.260096153727839
miriam-bongbong,6.260096153727839
miriam's,6.260096153727839
miriam,6.260096153727839
minor/student,6.260096153727839
massbi,6.260096153727839
mascots,6.260096153727839
magpapalit,6.260096153727839
masapawan,6.260096153727839
malala,6.260096153727839
malaking,6.260096153727839
malaki,6.260096153727839
malakas,6.260096153727839
malacanang,6.260096153727839
malabo,6.260096153727839
makoy,6.260096153727839
makitaan,6.260096153727839
makipot,6.260096153727839
makati,6.260096153727839
makapag-malinis,6.260096153727839
makakaulit,6.260096153727839
makakalimot,6.260096153727839
makakahabol,6.260096153727839
makabulohan,6.260096153727839
maka-move,6.260096153727839
maitim,6.260096153727839
maisip,6.260096153727839
maingun,6.260096153727839
maimagine,6.260096153727839
maiintindihan,6.260096153727839
maiba,6.260096153727839
mahina,6.260096153727839
magtatanim,6.260096153727839
magsasabi,6.260096153727839
magresearch,6.260096153727839
magrebutt,6.260096153727839
magpatakbo,6.260096153727839
magpasaring,6.260096153727839
malalagot,6.260096153727839
malalaman,6.260096153727839
maliban,6.260096153727839
mangyayari,6.260096153727839
masabing,6.260096153727839
masa,6.260096153727839
marumi,6.260096153727839
maria,6.260096153727839
marcos..kasi,6.260096153727839
"marcos,sara",6.260096153727839
marcos&amp,6.260096153727839
mapapahiya,6.260096153727839
mapanira,6.260096153727839
mapagsabihan,6.260096153727839
manira,6.260096153727839
maniniwala,6.260096153727839
manileno,6.260096153727839
mangyare,6.260096153727839
malilinlang,6.260096153727839
mandarambong,6.260096153727839
manatiling,6.260096153727839
manang,6.260096153727839
mananatiling,6.260096153727839
mana,6.260096153727839
mamuno,6.260096153727839
mamumuno,6.260096153727839
mamc,6.260096153727839
mambabatas,6.260096153727839
mamayang,6.260096153727839
mama,6.260096153727839
malinis,6.260096153727839
maling,6.260096153727839
pinanganak,6.260096153727839
pinapaayos,6.260096153727839
kasama,6.260096153727839
tinraydor,6.260096153727839
tinatago,6.260096153727839
tinapat,6.260096153727839
tinanong,6.260096153727839
tinaguriang,6.260096153727839
tigas,6.260096153727839
thus,6.260096153727839
thru,6.260096153727839
thrown,6.260096153727839
thrice,6.260096153727839
three,6.260096153727839
threats,6.260096153727839
though,6.260096153727839
"this,pareho",6.260096153727839
things,6.260096153727839
"thief,pays",6.260096153727839
they're,6.260096153727839
thats,6.260096153727839
th,6.260096153727839
text,6.260096153727839
terrorists,6.260096153727839
terms,6.260096153727839
tendency,6.260096153727839
tend,6.260096153727839
tells,6.260096153727839
telling,6.260096153727839
techniques,6.260096153727839
team,6.260096153727839
"tax,her",6.260096153727839
tawang,6.260096153727839
tinitira,6.260096153727839
tinuturo,6.260096153727839
stability,6.260096153727839
tinuturuan,6.260096153727839
trust,6.260096153727839
trumabaho,6.260096153727839
truly,6.260096153727839
tropang,6.260096153727839
trono,6.260096153727839
trillion,6.260096153727839
triggering,6.260096153727839
trends,6.260096153727839
tree,6.260096153727839
treats,6.260096153727839
trauma,6.260096153727839
trapong-trapo,6.260096153727839
trap,6.260096153727839
transparent,6.260096153727839
transformed,6.260096153727839
traditional,6.260096153727839
town,6.260096153727839
totoong,6.260096153727839
topic,6.260096153727839
top,6.260096153727839
took,6.260096153727839
tonight,6.260096153727839
tolerating,6.260096153727839
tokwa,6.260096153727839
titiwalag,6.260096153727839
titindig,6.260096153727839
titiis,6.260096153727839
tired,6.260096153727839
tiranikong,6.260096153727839
tawaging,6.260096153727839
tawag,6.260096153727839
tatlong,6.260096153727839
tatahol,6.260096153727839
super,6.260096153727839
sunog,6.260096153727839
sunod,6.260096153727839
sundalo,6.260096153727839
sumusuporta,6.260096153727839
sumingit,6.260096153727839
suggestions,6.260096153727839
suffered,6.260096153727839
successful,6.260096153727839
substantial,6.260096153727839
substance,6.260096153727839
subhuman,6.260096153727839
style,6.260096153727839
stunt,6.260096153727839
stronger,6.260096153727839
strategy,6.260096153727839
strategies,6.260096153727839
straight,6.260096153727839
stood,6.260096153727839
stolen,6.260096153727839
stir,6.260096153727839
stay,6.260096153727839
staunch,6.260096153727839
states,6.260096153727839
state,6.260096153727839
started,6.260096153727839
stands,6.260096153727839
standard,6.260096153727839
stand,6.260096153727839
supoters,6.260096153727839
supports,6.260096153727839
surname,6.260096153727839
talking,6.260096153727839
target,6.260096153727839
"tapt,angat",6.260096153727839
tapatan,6.260096153727839
tanungin,6.260096153727839
tanso,6.260096153727839
tanong,6.260096153727839
tanin,6.260096153727839
tangkang,6.260096153727839
tanginamo,6.260096153727839
tangang,6.260096153727839
talunin,6.260096153727839
talunang,6.260096153727839
talks,6.260096153727839
tale,6.260096153727839
surveys,6.260096153727839
tala,6.260096153727839
tal,6.260096153727839
taking,6.260096153727839
takes,6.260096153727839
tahasan,6.260096153727839
tagging,6.260096153727839
tagalog,6.260096153727839
taga,6.260096153727839
tae,6.260096153727839
ta,6.260096153727839
syang,6.260096153727839
sws,6.260096153727839
susmaryosep,6.260096153727839
truth,6.260096153727839
try,6.260096153727839
tsaka,6.260096153727839
victim,6.260096153727839
where's,6.260096153727839
whahshskammemakaka,6.260096153727839
went,6.260096153727839
weak,6.260096153727839
we're,6.260096153727839
wawakas,6.260096153727839
wants,6.260096153727839
wanted,6.260096153727839
walden,6.260096153727839
walanghiyang,6.260096153727839
wahahahha,6.260096153727839
wage,6.260096153727839
w/out,6.260096153727839
vs,6.260096153727839
voting,6.260096153727839
voter,6.260096153727839
volunteers,6.260096153727839
void,6.260096153727839
voe,6.260096153727839
vmayor,6.260096153727839
vm,6.260096153727839
visiting,6.260096153727839
vise,6.260096153727839
visayas,6.260096153727839
"villafuerte,tinalo",6.260096153727839
villafuerte,6.260096153727839
views,6.260096153727839
videos,6.260096153727839
video,6.260096153727839
who's,6.260096153727839
widraw,6.260096153727839
wind,6.260096153727839
yaman,6.260096153727839
zombies,6.260096153727839
zero,6.260096153727839
yt,6.260096153727839
youuuu...bwahaha,6.260096153727839
youth,6.260096153727839
yorme,6.260096153727839
york,6.260096153727839
yikes,6.260096153727839
yet,6.260096153727839
yesssss,6.260096153727839
yellows,6.260096153727839
years-p,6.260096153727839
yapak,6.260096153727839
yabang,6.260096153727839
windmill,6.260096153727839
y'all,6.260096153727839
xanthophobia,6.260096153727839
wtf,6.260096153727839
worse,6.260096153727839
world,6.260096153727839
work,6.260096153727839
word,6.260096153727839
won.#lenikiko,6.260096153727839
women,6.260096153727839
wohooo,6.260096153727839
withdraw,6.260096153727839
wisdom,6.260096153727839
winning,6.260096153727839
victory,6.260096153727839
vice-presidential,6.260096153727839
tse,6.260096153727839
version,6.260096153727839
umpisa,6.260096153727839
umiwas,6.260096153727839
umayaw,6.260096153727839
umamin,6.260096153727839
ultimate,6.260096153727839
ukrain,6.260096153727839
uk,6.260096153727839
ugali,6.260096153727839
ubos,6.260096153727839
u.s,6.260096153727839
two-horse,6.260096153727839
two-decade,6.260096153727839
two,6.260096153727839
twitter,6.260096153727839
twister,6.260096153727839
twice,6.260096153727839
tweet,6.260096153727839
tuwang,6.260096153727839
tuwa,6.260096153727839
tutal,6.260096153727839
turns,6.260096153727839
tumatakbong,6.260096153727839
tumanda,6.260096153727839
tumalo,6.260096153727839
tumakas,6.260096153727839
tuloy,6.260096153727839
tulong,6.260096153727839
tubugin,6.260096153727839
tsee,6.260096153727839
umuunlad,6.260096153727839
un,6.260096153727839
unahan,6.260096153727839
useless,6.260096153727839
versa,6.260096153727839
verge,6.260096153727839
valid,6.260096153727839
valentine's,6.260096153727839
valedictorian,6.260096153727839
uwian,6.260096153727839
uwi,6.260096153727839
uulitin,6.260096153727839
utal-utal,6.260096153727839
utal,6.260096153727839
usually,6.260096153727839
users,6.260096153727839
user,6.260096153727839
used,6.260096153727839
unang,6.260096153727839
usapin,6.260096153727839
usa,6.260096153727839
ur,6.260096153727839
upon,6.260096153727839
unwary,6.260096153727839
unresolved,6.260096153727839
unrealistic,6.260096153727839
unless,6.260096153727839
uniteam,6.260096153727839
unite,6.260096153727839
unfriend,6.260096153727839
understood,6.260096153727839
unconfirmed,6.260096153727839
stan,6.260096153727839
sr.'s,6.260096153727839
pinas,6.260096153727839
reasoning,6.260096153727839
reality,6.260096153727839
ready,6.260096153727839
reading,6.260096153727839
reactions,6.260096153727839
re-sharing,6.260096153727839
rather,6.260096153727839
rason,6.260096153727839
random,6.260096153727839
ran,6.260096153727839
raise,6.260096153727839
rag,6.260096153727839
rabid,6.260096153727839
ra,6.260096153727839
r-research,6.260096153727839
quoted,6.260096153727839
quote,6.260096153727839
quiz,6.260096153727839
questionaires,6.260096153727839
queen,6.260096153727839
qualified,6.260096153727839
pwet,6.260096153727839
pwesto,6.260096153727839
pwedeng,6.260096153727839
putting,6.260096153727839
putang,6.260096153727839
puta,6.260096153727839
puso,6.260096153727839
pushed,6.260096153727839
pursue,6.260096153727839
reasonable,6.260096153727839
rebels,6.260096153727839
sr,6.260096153727839
rec,6.260096153727839
rhodophobia,6.260096153727839
rhetoric,6.260096153727839
revisionist,6.260096153727839
revered,6.260096153727839
revealed,6.260096153727839
return,6.260096153727839
rest,6.260096153727839
ressa,6.260096153727839
responsible,6.260096153727839
response,6.260096153727839
resources,6.260096153727839
reshape,6.260096153727839
report,6.260096153727839
remind,6.260096153727839
religious,6.260096153727839
religion,6.260096153727839
relevant,6.260096153727839
reincarnations,6.260096153727839
rehabilitated,6.260096153727839
regime,6.260096153727839
regarding,6.260096153727839
reform,6.260096153727839
reflection,6.260096153727839
reference,6.260096153727839
red-flag,6.260096153727839
records,6.260096153727839
reconsider,6.260096153727839
recently,6.260096153727839
receiving,6.260096153727839
pure,6.260096153727839
pumapatol,6.260096153727839
pumanaw,6.260096153727839
pula,6.260096153727839
population,6.260096153727839
poorest,6.260096153727839
poor,6.260096153727839
pong,6.260096153727839
politiko?yan,6.260096153727839
politician,6.260096153727839
politically,6.260096153727839
policy,6.260096153727839
policies,6.260096153727839
police,6.260096153727839
poised,6.260096153727839
points,6.260096153727839
point,6.260096153727839
pobreng,6.260096153727839
plus,6.260096153727839
playing,6.260096153727839
play,6.260096153727839
platform,6.260096153727839
plataporma,6.260096153727839
plants,6.260096153727839
plans,6.260096153727839
pipay..magsama,6.260096153727839
pinterest,6.260096153727839
pinoy,6.260096153727839
pinks,6.260096153727839
pinkanginanyo,6.260096153727839
pink...ambilis,6.260096153727839
pinipilit,6.260096153727839
pinepersonal,6.260096153727839
pork,6.260096153727839
porke,6.260096153727839
porket,6.260096153727839
pro-erap,6.260096153727839
provinces,6.260096153727839
province,6.260096153727839
proven,6.260096153727839
proved,6.260096153727839
prove,6.260096153727839
proof,6.260096153727839
promising,6.260096153727839
promise,6.260096153727839
project,6.260096153727839
programs,6.260096153727839
professionalism,6.260096153727839
product,6.260096153727839
problem,6.260096153727839
private,6.260096153727839
porma,6.260096153727839
princeton,6.260096153727839
presidentiables,6.260096153727839
presidency.son,6.260096153727839
pres,6.260096153727839
preference,6.260096153727839
pr,6.260096153727839
poverty,6.260096153727839
pouring,6.260096153727839
posts,6.260096153727839
postpone,6.260096153727839
posted,6.260096153727839
positions,6.260096153727839
pornography-like,6.260096153727839
ribbon,6.260096153727839
richest,6.260096153727839
rights,6.260096153727839
secret,6.260096153727839
sides,6.260096153727839
sidecomments,6.260096153727839
side-tracked,6.260096153727839
side,6.260096153727839
showcase,6.260096153727839
shot,6.260096153727839
shortcut,6.260096153727839
shoes,6.260096153727839
shill,6.260096153727839
shifttoping,6.260096153727839
shes,6.260096153727839
sharing,6.260096153727839
sge,6.260096153727839
sexcapades,6.260096153727839
sex,6.260096153727839
set,6.260096153727839
seriously,6.260096153727839
serious,6.260096153727839
serbisyong,6.260096153727839
sense.kaya,6.260096153727839
sense,6.260096153727839
senatorial,6.260096153727839
senador,6.260096153727839
selfishness,6.260096153727839
sekta,6.260096153727839
sees,6.260096153727839
seems,6.260096153727839
seemed,6.260096153727839
seek,6.260096153727839
siding,6.260096153727839
signal,6.260096153727839
sikat,6.260096153727839
skul,6.260096153727839
sq,6.260096153727839
spun,6.260096153727839
spreading,6.260096153727839
spouses-not,6.260096153727839
spoon,6.260096153727839
sponsored,6.260096153727839
spokesperson,6.260096153727839
source,6.260096153727839
sound,6.260096153727839
somehow,6.260096153727839
solusyon,6.260096153727839
smartmatic,6.260096153727839
slammed,6.260096153727839
six,6.260096153727839
sila....gawa-gawa,6.260096153727839
situation,6.260096153727839
sisters,6.260096153727839
sis,6.260096153727839
sirain,6.260096153727839
sinseridad,6.260096153727839
sinsabi,6.260096153727839
sink,6.260096153727839
singilin,6.260096153727839
sinasabeng,6.260096153727839
simple,6.260096153727839
similar,6.260096153727839
simbahan,6.260096153727839
silence,6.260096153727839
sector,6.260096153727839
secknd,6.260096153727839
risa,6.260096153727839
searches,6.260096153727839
sakit,6.260096153727839
sakin,6.260096153727839
sakali,6.260096153727839
saka,6.260096153727839
said,6.260096153727839
sagutin,6.260096153727839
sagabal,6.260096153727839
safe,6.260096153727839
saf,6.260096153727839
sadly,6.260096153727839
sabog,6.260096153727839
sabihan,6.260096153727839
sabay-sabay,6.260096153727839
sabaw.https://t.co/ckw0u0ffuu,6.260096153727839
ruthless,6.260096153727839
russian,6.260096153727839
russia/bumalik,6.260096153727839
runs,6.260096153727839
runner,6.260096153727839
run,6.260096153727839
rumaket,6.260096153727839
ruin,6.260096153727839
romualdez,6.260096153727839
robredo.younger,6.260096153727839
robredo...dahil,6.260096153727839
robbed,6.260096153727839
riyan,6.260096153727839
rivera,6.260096153727839
rival,6.260096153727839
saksi,6.260096153727839
salamat,6.260096153727839
salceda,6.260096153727839
saudi,6.260096153727839
script.hindi,6.260096153727839
script,6.260096153727839
screwed,6.260096153727839
screaming,6.260096153727839
science,6.260096153727839
school.she,6.260096153727839
school,6.260096153727839
scarf,6.260096153727839
scared,6.260096153727839
scam,6.260096153727839
scale,6.260096153727839
sayu,6.260096153727839
sayaw,6.260096153727839
sau,6.260096153727839
sale,6.260096153727839
satisfied,6.260096153727839
satan,6.260096153727839
sasayangin,6.260096153727839
sasawayin,6.260096153727839
sasalita,6.260096153727839
sariwa,6.260096153727839
sarah,6.260096153727839
sapat,6.260096153727839
santa,6.260096153727839
samin,6.260096153727839
salubong,6.260096153727839
salot,6.260096153727839
salitang,6.260096153727839
kasamaan,6.260096153727839
maka,6.260096153727839
diktador,6.260096153727839
deception,6.260096153727839
"debate,eh",6.260096153727839
deadlines,6.260096153727839
dds,6.260096153727839
db,6.260096153727839
days,6.260096153727839
daya,6.260096153727839
davidson,6.260096153727839
davao,6.260096153727839
daughter,6.260096153727839
dati,6.260096153727839
date,6.260096153727839
dapita,6.260096153727839
dance,6.260096153727839
daming,6.260096153727839
dami,6.260096153727839
damang,6.260096153727839
damaged,6.260096153727839
dama,6.260096153727839
dali,6.260096153727839
cya,6.260096153727839
cuz,6.260096153727839
cute,6.260096153727839
currency,6.260096153727839
crush,6.260096153727839
crowd,6.260096153727839
criticizing,6.260096153727839
criticism,6.260096153727839
debunked,6.260096153727839
decide,6.260096153727839
diko,6.260096153727839
decided,6.260096153727839
dignidad,6.260096153727839
dictatorship,6.260096153727839
despite,6.260096153727839
despised,6.260096153727839
desparate,6.260096153727839
desisyon,6.260096153727839
desire,6.260096153727839
descends,6.260096153727839
derecho,6.260096153727839
depletes,6.260096153727839
deniers,6.260096153727839
denied,6.260096153727839
demolish,6.260096153727839
democracy,6.260096153727839
demanding,6.260096153727839
deluded,6.260096153727839
delete,6.260096153727839
dekada,6.260096153727839
dehado,6.260096153727839
degrees,6.260096153727839
defying,6.260096153727839
defining,6.260096153727839
defensor,6.260096153727839
defenders,6.260096153727839
defeaning,6.260096153727839
declares,6.260096153727839
decision,6.260096153727839
crisis,6.260096153727839
cringe,6.260096153727839
criminal,6.260096153727839
crimes,6.260096153727839
complete,6.260096153727839
comparison,6.260096153727839
communists,6.260096153727839
commissioned,6.260096153727839
commentators,6.260096153727839
comment,6.260096153727839
colors,6.260096153727839
colmenares,6.260096153727839
collection,6.260096153727839
cocaine,6.260096153727839
coal,6.260096153727839
cnung,6.260096153727839
cmon,6.260096153727839
clueless,6.260096153727839
clouds,6.260096153727839
closure,6.260096153727839
clicked,6.260096153727839
cleared,6.260096153727839
cleaner,6.260096153727839
clean,6.260096153727839
class,6.260096153727839
claims,6.260096153727839
city,6.260096153727839
citizens,6.260096153727839
choke,6.260096153727839
