Tweet,Tokens,Label,Prediction
hiyang kakampinks gago wag iboto si,"['hiyang', 'kakampinks', 'gago', 'wag', 'iboto', 'si']",Negative,0.9979292154312134
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
smni debates matter nice debate biased shunga nyo duwag npa,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag', 'npa']",Negative,0.9977849721908569
hahahahahahaha boba lugaw lutang fake vp,"['hahahahahahaha', 'boba', 'lugaw', 'lutang', 'fake', 'vp']",Negative,0.9976487755775452
diko alam hate hate nyo si gagi nakakahiya talaga pilipino,"['diko', 'alam', 'hate', 'hate', 'nyo', 'si', 'gagi', 'nakakahiya', 'talaga', 'pilipino']",Negative,0.9976192116737366
stupid kakampinks tolerating another stupid pipay..magsama sama kayong bobo manang mana lutang si madumb,"['stupid', 'kakampinks', 'tolerating', 'another', 'stupid', 'pipay..magsama', 'sama', 'kayong', 'bobo', 'manang', 'mana', 'lutang', 'si', 'madumb']",Negative,0.9972867965698242
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9970278143882751
smni debates matter nice debate biased shunga nyo duwag,"['smni', 'debates', 'matter', 'nice', 'debate', 'biased', 'shunga', 'nyo', 'duwag']",Negative,0.9970278143882751
hala malalagot general esperon galit binigyan tanin via huli kana lutang puppet pala joma sison pala salot lipunan pala panay panira mong bansa boba,"['hala', 'malalagot', 'general', 'esperon', 'galit', 'binigyan', 'tanin', 'via', 'huli', 'kana', 'lutang', 'puppet', 'pala', 'joma', 'sison', 'pala', 'salot', 'lipunan', 'pala', 'panay', 'panira', 'mong', 'bansa', 'boba']",Negative,0.9964306950569153
tingin itataya nikki coseteng pangalan totoo gaya fake dp nagpapaka relevant watch full content video interview halata nmn hitsura adik,"['tingin', 'itataya', 'nikki', 'coseteng', 'pangalan', 'totoo', 'gaya', 'fake', 'dp', 'nagpapaka', 'relevant', 'watch', 'full', 'content', 'video', 'interview', 'halata', 'nmn', 'hitsura', 'adik']",Negative,0.9959968328475952
wag kayong malilinlang pagpapalitan kulay tanso tubugin ginto tanso rin fake leader fake color fake character,"['wag', 'kayong', 'malilinlang', 'pagpapalitan', 'kulay', 'tanso', 'tubugin', 'ginto', 'tanso', 'rin', 'fake', 'leader', 'fake', 'color', 'fake', 'character']",Negative,0.9954130053520203
di gets bat gagalet nagpost parang lapida tas career ba yun nakalagay career nga puta ganyan ba talaga kabobo tong reading comprehension pag inedit tropa artista clouds clouds okay lang,"['di', 'gets', 'bat', 'gagalet', 'nagpost', 'parang', 'lapida', 'tas', 'career', 'ba', 'yun', 'nakalagay', 'career', 'nga', 'puta', 'ganyan', 'ba', 'talaga', 'kabobo', 'tong', 'reading', 'comprehension', 'pag', 'inedit', 'tropa', 'artista', 'clouds', 'clouds', 'okay', 'lang']",Negative,0.9951639175415039
ba naman itong ayaw ayaw martial law tapos puro fact lolo assured never vote alam dumi pangyayari regime,"['ba', 'naman', 'itong', 'ayaw', 'ayaw', 'martial', 'law', 'tapos', 'puro', 'fact', 'lolo', 'assured', 'never', 'vote', 'alam', 'dumi', 'pangyayari', 'regime']",Negative,0.9948673248291016
yung anak gago kumakanta presidente hahahahahhaa cute bbm kaming baby lang ata hahaha,"['yung', 'anak', 'gago', 'kumakanta', 'presidente', 'hahahahahhaa', 'cute', 'bbm', 'kaming', 'baby', 'lang', 'ata', 'hahaha']",Negative,0.9947971701622009
really hate time worst human right bad influence youth followers hoping praying winning election dont deserve rather fit president republic philippines,"['really', 'hate', 'time', 'worst', 'human', 'right', 'bad', 'influence', 'youth', 'followers', 'hoping', 'praying', 'winning', 'election', 'dont', 'deserve', 'rather', 'fit', 'president', 'republic', 'philippines']",Negative,0.9944433569908142
tangina pinafollow akong bobang babae sinasabeng daw bayani si ninoy girl boba merong bayani namatay yun yung tatay show naman talaga battle bessang pass nag credit grab lang pobreng sundalo,"['tangina', 'pinafollow', 'akong', 'bobang', 'babae', 'sinasabeng', 'daw', 'bayani', 'si', 'ninoy', 'girl', 'boba', 'merong', 'bayani', 'namatay', 'yun', 'yung', 'tatay', 'show', 'naman', 'talaga', 'battle', 'bessang', 'pass', 'nag', 'credit', 'grab', 'lang', 'pobreng', 'sundalo']",Negative,0.994407057762146
hunyango user friendly trapo lost respect,"['hunyango', 'user', 'friendly', 'trapo', 'lost', 'respect']",Negative,0.9939365983009338
kakilala daw si corrupt daw kamag anak si laila daw magnanakaw jusmi tinanong sinong laila yung lagi daw naka scarf ayoko earth,"['kakilala', 'daw', 'si', 'corrupt', 'daw', 'kamag', 'anak', 'si', 'laila', 'daw', 'magnanakaw', 'jusmi', 'tinanong', 'sinong', 'laila', 'yung', 'lagi', 'daw', 'naka', 'scarf', 'ayoko', 'earth']",Negative,0.9938244819641113
days nalang bakla palam kayo advance nyo loser party nyo wahahahha wawakas kasamaan,"['days', 'nalang', 'bakla', 'palam', 'kayo', 'advance', 'nyo', 'loser', 'party', 'nyo', 'wahahahha', 'wawakas', 'kasamaan']",Negative,0.9933253526687622
us fake vice president froud cheated presidential elections last thats became vice president secknd runner filipinos filipinas hate say putang ina,"['us', 'fake', 'vice', 'president', 'froud', 'cheated', 'presidential', 'elections', 'last', 'thats', 'became', 'vice', 'president', 'secknd', 'runner', 'filipinos', 'filipinas', 'hate', 'say', 'putang', 'ina']",Negative,0.9929976463317871
"athletes supports group desparate desire win thus wanted everything identified i,e dogs cats fish doctors artist ect ect ect tsk tsk tsk","['athletes', 'supports', 'group', 'desparate', 'desire', 'win', 'thus', 'wanted', 'everything', 'identified', 'i,e', 'dogs', 'cats', 'fish', 'doctors', 'artist', 'ect', 'ect', 'ect', 'tsk', 'tsk', 'tsk']",Negative,0.9926835894584656
bastos kwentang media lalo yang abias cbn pinakikita nyo lang ganu kabulok pagkatao nyo ba kayong manira cnung tumatakbong politiko?yan ba naglilingkod bayan?daig nyo inuuod basura,"['bastos', 'kwentang', 'media', 'lalo', 'yang', 'abias', 'cbn', 'pinakikita', 'nyo', 'lang', 'ganu', 'kabulok', 'pagkatao', 'nyo', 'ba', 'kayong', 'manira', 'cnung', 'tumatakbong', 'politiko?yan', 'ba', 'naglilingkod', 'bayan?daig', 'nyo', 'inuuod', 'basura']",Negative,0.9925652742385864
high time descends upon bobong play little smni field eat alive dun nakakulong lulong biktima propaganda stir disillusioned little boy makoy,"['high', 'time', 'descends', 'upon', 'bobong', 'play', 'little', 'smni', 'field', 'eat', 'alive', 'dun', 'nakakulong', 'lulong', 'biktima', 'propaganda', 'stir', 'disillusioned', 'little', 'boy', 'makoy']",Negative,0.9921850562095642
si tinaguriang lugaw queen nga daw pala mahilig ganito kasi utak lugaw rin,"['si', 'tinaguriang', 'lugaw', 'queen', 'nga', 'daw', 'pala', 'mahilig', 'ganito', 'kasi', 'utak', 'lugaw', 'rin']",Negative,0.9912921786308289
anyone could fit bill there's jinggoy who's guilty plunder jv graft charges course included si who's convicted tax evasion lang naman sya magnanakaw tumatakbo,"['anyone', 'could', 'fit', 'bill', ""there's"", 'jinggoy', ""who's"", 'guilty', 'plunder', 'jv', 'graft', 'charges', 'course', 'included', 'si', ""who's"", 'convicted', 'tax', 'evasion', 'lang', 'naman', 'sya', 'magnanakaw', 'tumatakbo']",Negative,0.9910550117492676
luluhod tala bkit nka plano ba matagsl pag daya ulit madumb nka pwesto ba binayaran niyo smartmagic lutang evil kayo,"['luluhod', 'tala', 'bkit', 'nka', 'plano', 'ba', 'matagsl', 'pag', 'daya', 'ulit', 'madumb', 'nka', 'pwesto', 'ba', 'binayaran', 'niyo', 'smartmagic', 'lutang', 'evil', 'kayo']",Negative,0.9907203912734985
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Negative,0.9874469637870789
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Negative,0.9874469637870789
philippines presidential frontrunner using tiktok troll farms rewrite dictator father's violent past young filipinos david pierson/los angeles times,"['philippines', 'presidential', 'frontrunner', 'using', 'tiktok', 'troll', 'farms', 'rewrite', 'dictator', ""father's"", 'violent', 'past', 'young', 'filipinos', 'david', 'pierson/los', 'angeles', 'times']",Negative,0.9874469637870789
excuse language dumb fuck clueless even answer simple questions many islands philippines currency saudi arabia,"['excuse', 'language', 'dumb', 'fuck', 'clueless', 'even', 'answer', 'simple', 'questions', 'many', 'islands', 'philippines', 'currency', 'saudi', 'arabia']",Negative,0.9866389036178589
where's proof talagang si nagnakaw kasalanan ama kasalanan anak anue bang utak meron,"[""where's"", 'proof', 'talagang', 'si', 'nagnakaw', 'kasalanan', 'ama', 'kasalanan', 'anak', 'anue', 'bang', 'utak', 'meron']",Negative,0.9864309430122375
trapo dinastiya magnanakaw pulitiko presidential candidate said next president corrupt part political dynasty traditional politician trapo filipinos used electing,"['trapo', 'dinastiya', 'magnanakaw', 'pulitiko', 'presidential', 'candidate', 'said', 'next', 'president', 'corrupt', 'part', 'political', 'dynasty', 'traditional', 'politician', 'trapo', 'filipinos', 'used', 'electing']",Negative,0.9858270287513733
yung kakayahan yung salitang nakaw alam mong maitim talaga budhi bahid konsensya kapal pagmumukha good morning maliban magnanakaw,"['yung', 'kakayahan', 'yung', 'salitang', 'nakaw', 'alam', 'mong', 'maitim', 'talaga', 'budhi', 'bahid', 'konsensya', 'kapal', 'pagmumukha', 'good', 'morning', 'maliban', 'magnanakaw']",Negative,0.9847507476806641
"sinong talunan unang pagsabak vp politika kalaban higanteng villafuerte,tinalo si kilala tatay lsng pagnanakaw,sinong tumalo tell talunan tse","['sinong', 'talunan', 'unang', 'pagsabak', 'vp', 'politika', 'kalaban', 'higanteng', 'villafuerte,tinalo', 'si', 'kilala', 'tatay', 'lsng', 'pagnanakaw,sinong', 'tumalo', 'tell', 'talunan', 'tse']",Negative,0.9844998121261597
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9840304851531982
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9840304851531982
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9840304851531982
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9840304851531982
marcosjr duwag ayaw umattend debate kayang ipagtanggol pamilya nya pamilya nya nga nya kayang ipagtanggol panindigan sambayanang pilipino gising pilipinas win,"['marcosjr', 'duwag', 'ayaw', 'umattend', 'debate', 'kayang', 'ipagtanggol', 'pamilya', 'nya', 'pamilya', 'nya', 'nga', 'nya', 'kayang', 'ipagtanggol', 'panindigan', 'sambayanang', 'pilipino', 'gising', 'pilipinas', 'win']",Negative,0.9840304851531982
ibang trumabaho magnanakaw taga dislike kay kasamahan nya youtube taga like naman silang magnanakaw nagsasalita hmmm galing strategies magnanakaw korap,"['ibang', 'trumabaho', 'magnanakaw', 'taga', 'dislike', 'kay', 'kasamahan', 'nya', 'youtube', 'taga', 'like', 'naman', 'silang', 'magnanakaw', 'nagsasalita', 'hmmm', 'galing', 'strategies', 'magnanakaw', 'korap']",Negative,0.9836726784706116
si trapo si naman inaaway ba si saying dilawan real,"['si', 'trapo', 'si', 'naman', 'inaaway', 'ba', 'si', 'saying', 'dilawan', 'real']",Negative,0.9836575388908386
hurt ba madam sana sabihan yung wag bastos mapanira kasi totoo lang mas mapanira bastos galawan pula nasan yang energy yan noong tahasan paninira pagkatao,"['hurt', 'ba', 'madam', 'sana', 'sabihan', 'yung', 'wag', 'bastos', 'mapanira', 'kasi', 'totoo', 'lang', 'mas', 'mapanira', 'bastos', 'galawan', 'pula', 'nasan', 'yang', 'energy', 'yan', 'noong', 'tahasan', 'paninira', 'pagkatao']",Negative,0.983274519443512
bobong nagtimer nagsasalita cocaine,"['bobong', 'nagtimer', 'nagsasalita', 'cocaine']",Negative,0.9811367988586426
pera lalung tanga buboto kay bbm.sadyang lang makitaan sapat galing manok nyo pamunuan bansa.saka pag nagsasalita sinseridad parang palaging nagbabasa script.hindi karapat-dapat mamuno,"['pera', 'lalung', 'tanga', 'buboto', 'kay', 'bbm.sadyang', 'lang', 'makitaan', 'sapat', 'galing', 'manok', 'nyo', 'pamunuan', 'bansa.saka', 'pag', 'nagsasalita', 'sinseridad', 'parang', 'palaging', 'nagbabasa', 'script.hindi', 'karapat-dapat', 'mamuno']",Negative,0.981050431728363
pagsinabi sarah sasabihin niyo sarah geronimo sorry tawang tawa pota,"['pagsinabi', 'sarah', 'sasabihin', 'niyo', 'sarah', 'geronimo', 'sorry', 'tawang', 'tawa', 'pota']",Negative,0.9794806241989136
ba kasi ninakaw sayu ha meron ninakaw sayu hukayin yung pumanaw singilin naneto amp,"['ba', 'kasi', 'ninakaw', 'sayu', 'ha', 'meron', 'ninakaw', 'sayu', 'hukayin', 'yung', 'pumanaw', 'singilin', 'naneto', 'amp']",Negative,0.978870153427124
hoy barry guttierez nyo sasawayin bully nyong supporter buhay nawala blood hands,"['hoy', 'barry', 'guttierez', 'nyo', 'sasawayin', 'bully', 'nyong', 'supporter', 'buhay', 'nawala', 'blood', 'hands']",Negative,0.977618396282196
supreme court nagsabi ill-gotten wealth pamilyang ayaw isauli ninakaw magulang rin siyang magnanakaw,"['supreme', 'court', 'nagsabi', 'ill-gotten', 'wealth', 'pamilyang', 'ayaw', 'isauli', 'ninakaw', 'magulang', 'rin', 'siyang', 'magnanakaw']",Negative,0.9776052832603455
brilliant bbm vs npa salot sambayanan,"['brilliant', 'bbm', 'vs', 'npa', 'salot', 'sambayanan']",Negative,0.9768104553222656
nga raw ma-unify tanong bayan even mean staunch criticism admin need bayag ngipin babae rin lang ba sirain,"['nga', 'raw', 'ma-unify', 'tanong', 'bayan', 'even', 'mean', 'staunch', 'criticism', 'admin', 'need', 'bayag', 'ngipin', 'babae', 'rin', 'lang', 'ba', 'sirain']",Negative,0.9761444926261902
oh pls endorse/campaign candidate came family robbed philippines nakinabang ninakaw yaman tax tax tax pilipino susunod pang henerasyon ipinambabayad ninakaw anyone,"['oh', 'pls', 'endorse/campaign', 'candidate', 'came', 'family', 'robbed', 'philippines', 'nakinabang', 'ninakaw', 'yaman', 'tax', 'tax', 'tax', 'pilipino', 'susunod', 'pang', 'henerasyon', 'ipinambabayad', 'ninakaw', 'anyone']",Negative,0.9756475687026978
think wala ring karapatan si magpasaring absence bbm debate bec truth umiwas smni debate hand bravely faced anti-left questions condescensions evil laughs mascots,"['think', 'wala', 'ring', 'karapatan', 'si', 'magpasaring', 'absence', 'bbm', 'debate', 'bec', 'truth', 'umiwas', 'smni', 'debate', 'hand', 'bravely', 'faced', 'anti-left', 'questions', 'condescensions', 'evil', 'laughs', 'mascots']",Negative,0.9752435088157654
umpisa ba voe buying tulong po pagsumpo garin bbmsara pilipino tanggapin nyo pera peru iboto si wag matakot kopras nyo pera nyo yan,"['umpisa', 'ba', 'voe', 'buying', 'tulong', 'po', 'pagsumpo', 'garin', 'bbmsara', 'pilipino', 'tanggapin', 'nyo', 'pera', 'peru', 'iboto', 'si', 'wag', 'matakot', 'kopras', 'nyo', 'pera', 'nyo', 'yan']",Negative,0.9752315282821655
mentions manila recently slammed fake leader fake color criticizing failing unite opposition bets related,"['mentions', 'manila', 'recently', 'slammed', 'fake', 'leader', 'fake', 'color', 'criticizing', 'failing', 'unite', 'opposition', 'bets', 'related']",Negative,0.9751647710800171
sana lang umattend debate tutal putak putak jan ba idol mong magnanakaw ooopss si yung sinsabi wag assuming,"['sana', 'lang', 'umattend', 'debate', 'tutal', 'putak', 'putak', 'jan', 'ba', 'idol', 'mong', 'magnanakaw', 'ooopss', 'si', 'yung', 'sinsabi', 'wag', 'assuming']",Negative,0.9751079678535461
believe mawala kahirapan bansa si kiko dekada nang senator nawala ba nya kahirapan bansa wala namang nagawa yan si nakakita ba nang babaeng tanga,"['believe', 'mawala', 'kahirapan', 'bansa', 'si', 'kiko', 'dekada', 'nang', 'senator', 'nawala', 'ba', 'nya', 'kahirapan', 'bansa', 'wala', 'namang', 'nagawa', 'yan', 'si', 'nakakita', 'ba', 'nang', 'babaeng', 'tanga']",Negative,0.9749650359153748
trillion pesos debt pilipinas kay never satisfied corrupt subhuman anti-catholic anti-god duterte katangahan botante elected duterte pag nanalo sara duterte within years-p trillion debt pilipinas,"['trillion', 'pesos', 'debt', 'pilipinas', 'kay', 'never', 'satisfied', 'corrupt', 'subhuman', 'anti-catholic', 'anti-god', 'duterte', 'katangahan', 'botante', 'elected', 'duterte', 'pag', 'nanalo', 'sara', 'duterte', 'within', 'years-p', 'trillion', 'debt', 'pilipinas']",Negative,0.9736026525497437
kilala aq hate hate si sen hilig magresearch past cases wala namang ambag research,"['kilala', 'aq', 'hate', 'hate', 'si', 'sen', 'hilig', 'magresearch', 'past', 'cases', 'wala', 'namang', 'ambag', 'research']",Negative,0.9725936055183411
toxic pinklawan impluwensya fushiang ina niyo,"['toxic', 'pinklawan', 'impluwensya', 'fushiang', 'ina', 'niyo']",Negative,0.9701406359672546
number nag-iisip kayo naman problema ayaw nyo kay mr eh napakadali solusyon nyan ayaw nyong manalo si bbm eh di talunin nyo,"['number', 'nag-iisip', 'kayo', 'naman', 'problema', 'ayaw', 'nyo', 'kay', 'mr', 'eh', 'napakadali', 'solusyon', 'nyan', 'ayaw', 'nyong', 'manalo', 'si', 'bbm', 'eh', 'di', 'talunin', 'nyo']",Negative,0.9696704149246216
bulok daw patakaran ahaha,"['bulok', 'daw', 'patakaran', 'ahaha']",Negative,0.9694256782531738
loser sign pinauso taga-suporta pinklawan,"['loser', 'sign', 'pinauso', 'taga-suporta', 'pinklawan']",Negative,0.9693683981895447
loser sign pinauso taga-suporta pinklawan,"['loser', 'sign', 'pinauso', 'taga-suporta', 'pinklawan']",Negative,0.9693683981895447
yung tangang alagad boy alamano umamin magnanakaw si madam robredo...dahil sure panalo,"['yung', 'tangang', 'alagad', 'boy', 'alamano', 'umamin', 'magnanakaw', 'si', 'madam', 'robredo...dahil', 'sure', 'panalo']",Negative,0.9691475629806519
nagulat si binalik yung anti-terror law,"['nagulat', 'si', 'binalik', 'yung', 'anti-terror', 'law']",Negative,0.9686218500137329
pansin niyo mahilig post alter sexcapades bakla bisexual top bottom versa mahilig amga orgies group sex si choice mali talaga nakaka bother choice ganitong klase tao nakaka bother,"['pansin', 'niyo', 'mahilig', 'post', 'alter', 'sexcapades', 'bakla', 'bisexual', 'top', 'bottom', 'versa', 'mahilig', 'amga', 'orgies', 'group', 'sex', 'si', 'choice', 'mali', 'talaga', 'nakaka', 'bother', 'choice', 'ganitong', 'klase', 'tao', 'nakaka', 'bother']",Negative,0.9646258354187012
dami pagkakataon tama current positions wala nothing tapos humpay promise trapong-trapo lang talaga galawan pakidagdag dyan si makapag-malinis humpay,"['dami', 'pagkakataon', 'tama', 'current', 'positions', 'wala', 'nothing', 'tapos', 'humpay', 'promise', 'trapong-trapo', 'lang', 'talaga', 'galawan', 'pakidagdag', 'dyan', 'si', 'makapag-malinis', 'humpay']",Negative,0.9609166383743286
imagine hitler's denied crimes father enjoying stolen wealth amp declares running president that's exactly trying philippines right yes late dictator fight back,"['imagine', ""hitler's"", 'denied', 'crimes', 'father', 'enjoying', 'stolen', 'wealth', 'amp', 'declares', 'running', 'president', ""that's"", 'exactly', 'trying', 'philippines', 'right', 'yes', 'late', 'dictator', 'fight', 'back']",Negative,0.9603341221809387
huhuhu badtrip talaga maka comment posts vp geroda account okay rin ata yun iwas troll amp hate comments personal fb account rin naman yun,"['huhuhu', 'badtrip', 'talaga', 'maka', 'comment', 'posts', 'vp', 'geroda', 'account', 'okay', 'rin', 'ata', 'yun', 'iwas', 'troll', 'amp', 'hate', 'comments', 'personal', 'fb', 'account', 'rin', 'naman', 'yun']",Negative,0.9599639773368835
marcos&amp sara zimmerman duterte damaged goods.nobody believes anymore-not even spouses-not even pets.never kleptocracy!never autocracy!huwag iboto magnanakaw!huwag iboto anak magnanakaw extrajudicial killer,"['marcos&amp', 'sara', 'zimmerman', 'duterte', 'damaged', 'goods.nobody', 'believes', 'anymore-not', 'even', 'spouses-not', 'even', 'pets.never', 'kleptocracy!never', 'autocracy!huwag', 'iboto', 'magnanakaw!huwag', 'iboto', 'anak', 'magnanakaw', 'extrajudicial', 'killer']",Negative,0.959567129611969
would exposed kabobohan others sunog sunog kakampota kasi malaking duwag si there's doubt bbm break next survey polls,"['would', 'exposed', 'kabobohan', 'others', 'sunog', 'sunog', 'kakampota', 'kasi', 'malaking', 'duwag', 'si', ""there's"", 'doubt', 'bbm', 'break', 'next', 'survey', 'polls']",Negative,0.9584277272224426
jusmeh utal-utal nga magsalita yang sense sinasabi ipapalaman daw saln hahaha,"['jusmeh', 'utal-utal', 'nga', 'magsalita', 'yang', 'sense', 'sinasabi', 'ipapalaman', 'daw', 'saln', 'hahaha']",Negative,0.9571040272712708
di naman kasi nandoon susunod presidente si kandidato wag kang iiyak ah,"['di', 'naman', 'kasi', 'nandoon', 'susunod', 'presidente', 'si', 'kandidato', 'wag', 'kang', 'iiyak', 'ah']",Negative,0.9568772315979004
di nag attend debate sponsored smni si dumb mapapahiya mabubutata sya prof carlos,"['di', 'nag', 'attend', 'debate', 'sponsored', 'smni', 'si', 'dumb', 'mapapahiya', 'mabubutata', 'sya', 'prof', 'carlos']",Negative,0.9543421268463135
